Date,days,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
17-05-2020,65,62.50,69.94,64.29,51.19,63.39,63.99,73.81,72.02,76.19,67.26,70.83,64.88,64.88,53.57,67.26,56.25,63.69,72.02,60.42,73.21,72.62,69.64,63.39,60.71,56.85,64.29,67.26,63.99,47.62,60.71,73.21,74.40,77.98,58.93,77.38,66.07,54.17,62.50,61.61,73.81,67.26,44.94,64.29,62.80,49.40,60.71,73.21,61.01,58.04,66.07,64.88
18-05-2020,66,62.50,69.94,64.29,51.19,63.39,66.37,77.38,72.02,76.19,67.26,70.83,64.88,64.88,53.57,67.26,57.74,63.69,75.60,60.42,71.43,72.62,72.02,62.20,58.33,56.85,64.29,67.26,63.99,47.62,60.71,73.21,72.02,77.98,58.93,77.38,66.07,54.17,62.50,61.61,73.81,67.26,47.32,64.29,62.80,49.40,60.71,73.21,61.01,58.04,61.31,64.88
19-05-2020,67,62.50,69.94,64.29,51.19,63.39,66.37,77.38,72.02,76.19,67.26,70.83,64.88,64.88,53.57,67.26,57.74,63.69,75.60,60.42,71.43,72.62,72.02,62.20,58.33,55.65,64.29,67.26,63.99,47.62,60.71,73.21,72.02,77.98,58.93,77.38,66.07,54.17,62.50,61.61,73.81,67.26,47.32,64.29,62.80,49.40,60.71,73.21,61.01,59.23,61.31,64.88
20-05-2020,68,62.50,69.94,64.29,51.19,63.39,66.37,75.00,72.02,76.19,64.88,70.83,64.88,64.88,55.95,67.26,57.74,63.69,75.60,60.42,71.43,72.62,72.02,62.20,58.33,55.65,64.29,67.26,63.99,47.62,60.71,73.21,72.02,77.98,58.93,77.38,63.69,54.17,62.50,61.61,73.81,67.26,47.32,64.29,62.80,49.40,60.71,73.21,61.01,59.23,61.31,64.88
21-05-2020,69,62.50,62.80,64.29,51.19,63.39,66.37,75.00,72.02,76.19,64.88,70.83,64.88,64.88,55.95,67.26,57.74,63.69,75.60,60.42,71.43,72.62,72.02,61.01,58.33,58.04,64.29,67.26,63.99,47.62,60.71,73.21,72.02,77.98,58.93,77.38,63.69,54.17,62.50,61.61,73.81,67.26,47.32,64.29,57.44,49.40,60.71,73.21,61.01,59.23,61.31,64.88
22-05-2020,70,62.50,59.82,64.29,51.19,66.96,66.37,75.00,72.02,76.19,64.88,70.83,64.88,64.88,55.95,67.26,57.74,61.90,73.21,60.42,71.43,72.62,72.02,61.01,58.33,58.04,64.29,67.26,60.42,47.62,60.71,74.11,72.02,77.98,58.93,77.38,63.69,54.17,62.50,61.61,73.81,67.26,47.32,61.31,57.44,49.40,60.71,73.21,61.01,59.23,61.31,64.88
23-05-2020,71,62.50,59.82,64.29,51.19,66.96,66.37,75.00,72.02,76.19,64.88,70.83,64.88,64.88,55.95,67.26,57.74,61.90,73.21,60.42,71.43,72.62,72.02,61.01,58.33,58.04,64.29,67.26,60.42,47.62,60.71,74.11,72.02,77.98,58.93,77.38,63.69,54.17,62.50,61.61,73.81,67.26,47.32,61.31,57.44,49.40,60.71,73.21,61.01,59.23,61.31,64.88
24-05-2020,72,62.50,59.82,64.29,51.19,66.96,66.37,75.00,72.02,76.19,64.88,70.83,64.88,64.88,55.95,67.26,57.74,61.90,73.21,60.42,71.43,72.62,72.02,61.01,58.33,58.04,64.29,67.26,60.42,47.62,60.71,74.11,72.02,77.98,58.93,77.38,63.69,54.17,62.50,61.61,73.81,67.26,47.32,61.31,57.44,49.40,60.71,73.21,61.01,59.23,61.31,64.88
25-05-2020,73,62.50,59.82,64.29,51.19,66.96,66.37,75.00,72.02,76.19,64.88,70.83,64.88,64.88,55.95,67.26,57.74,61.90,73.21,60.42,71.43,72.62,72.02,61.01,58.33,58.04,64.29,67.26,60.42,47.62,60.71,74.11,72.02,77.98,58.93,77.38,63.69,54.17,62.50,61.61,73.81,67.26,47.32,61.31,57.44,49.40,60.71,73.21,61.01,59.23,61.31,64.88
26-05-2020,74,62.50,59.82,64.29,51.19,66.96,66.37,75.00,72.02,76.19,64.88,70.83,64.88,64.88,55.95,67.26,57.74,61.90,73.21,60.42,71.43,72.62,72.02,63.39,59.23,58.04,64.29,67.26,60.42,47.62,63.10,74.11,72.02,77.98,58.93,77.38,61.90,54.17,62.50,61.61,73.81,67.26,47.32,61.31,57.44,49.40,60.71,73.21,61.01,56.25,61.31,64.88
27-05-2020,75,62.50,59.82,64.29,51.19,66.96,66.37,75.00,72.02,76.19,64.88,70.83,64.88,64.88,55.95,67.26,57.74,61.90,73.21,60.42,71.43,72.62,72.02,63.39,59.23,58.04,64.29,67.26,60.42,47.62,63.10,74.11,72.02,77.98,58.93,77.38,61.90,54.17,62.50,61.61,73.81,65.48,47.32,61.31,57.44,52.98,60.71,73.21,61.01,56.25,61.31,61.31
28-05-2020,76,62.50,59.82,64.29,51.19,66.96,66.37,75.00,72.02,76.19,64.88,69.05,64.88,64.88,55.95,67.26,57.74,61.90,73.21,60.42,71.43,72.62,72.02,63.39,59.23,58.04,64.29,67.26,60.42,47.62,63.10,74.11,72.02,77.98,58.93,77.38,61.90,54.17,62.50,61.61,73.81,65.48,47.32,61.31,57.44,52.98,60.71,73.21,63.39,56.25,61.31,61.31
29-05-2020,77,60.71,59.82,64.29,51.19,66.96,66.37,75.00,62.50,76.19,64.88,69.05,67.26,64.88,55.95,62.50,57.74,61.90,73.21,62.80,71.43,77.38,72.02,63.39,59.23,58.04,64.29,67.26,60.42,47.62,63.10,76.49,72.02,77.98,57.14,77.38,61.90,54.17,62.50,58.63,73.81,65.48,47.32,61.31,57.44,52.98,62.50,73.21,63.39,56.25,61.31,61.31
30-05-2020,78,60.71,59.82,64.29,51.19,66.96,66.37,75.00,64.88,76.19,64.88,69.05,67.26,64.88,50.60,62.50,57.74,61.90,73.21,62.80,71.43,77.38,72.02,63.39,59.23,58.04,64.29,67.26,60.42,47.62,63.10,76.49,72.02,77.98,57.14,77.38,61.90,54.17,62.50,58.63,73.81,63.69,47.32,61.31,49.40,52.98,62.50,73.21,63.39,56.25,61.31,61.31
31-05-2020,79,60.71,59.82,64.29,51.19,66.96,66.37,75.00,64.88,76.19,64.88,69.05,67.26,64.88,50.60,62.50,57.74,61.90,73.21,62.80,71.43,77.38,67.86,63.39,59.23,58.04,64.29,67.26,60.42,47.62,63.10,76.49,72.02,77.98,57.14,77.38,61.90,54.17,62.50,58.63,73.81,63.69,47.32,61.31,49.40,52.98,62.50,73.21,63.39,56.25,61.31,61.31
01-06-2020,80,55.36,59.82,64.29,51.19,66.96,62.80,74.11,64.88,72.62,64.88,69.05,66.07,52.98,50.60,62.50,55.95,61.90,73.21,62.80,69.05,74.40,71.43,59.82,59.23,58.04,54.17,59.52,60.42,46.43,62.20,76.49,72.02,77.98,59.52,77.38,61.90,53.57,61.31,58.63,69.64,63.69,47.32,61.31,49.40,52.98,62.50,71.43,58.63,56.25,61.31,61.31
02-06-2020,81,55.36,59.82,64.29,51.19,66.96,62.80,74.11,64.88,72.62,64.88,69.05,66.07,52.98,50.60,62.50,55.95,61.90,73.21,62.80,69.05,74.40,71.43,59.82,59.23,58.04,54.17,59.52,60.42,46.43,62.20,76.49,72.02,77.98,59.52,77.38,61.90,53.57,61.31,58.63,69.64,63.69,47.32,61.31,49.40,52.98,62.50,71.43,58.63,56.25,61.31,61.31
03-06-2020,82,55.36,59.82,64.29,51.19,66.96,62.80,74.11,64.88,72.62,64.88,69.05,66.07,52.98,50.60,62.50,55.95,61.90,73.21,62.80,66.67,74.40,71.43,59.82,59.23,58.04,54.17,59.52,60.42,46.43,62.20,76.49,72.02,77.98,59.52,77.38,61.90,53.57,58.33,61.01,69.64,63.69,47.32,61.31,47.62,52.98,62.50,71.43,58.63,56.25,61.31,61.31
04-06-2020,83,55.36,59.82,64.29,51.19,66.96,62.80,74.11,64.88,72.62,64.88,69.05,66.07,52.98,50.60,61.31,55.95,61.90,73.21,62.80,66.67,74.40,71.43,59.82,59.23,58.04,56.85,59.52,60.42,46.43,62.20,76.49,72.02,77.98,57.14,77.38,61.90,53.57,58.33,61.01,69.64,63.69,47.32,61.31,47.62,52.98,62.50,71.43,58.63,56.25,60.12,61.31
05-06-2020,84,53.57,62.20,64.29,51.19,66.96,62.80,74.11,64.88,72.62,64.88,69.05,66.07,52.98,50.60,61.31,55.95,61.90,73.21,62.80,66.67,74.40,71.43,53.87,59.23,58.04,56.85,59.52,60.42,46.43,62.20,76.49,72.02,77.98,57.14,77.38,65.48,53.57,54.46,58.63,69.64,63.69,47.32,61.31,47.62,52.98,62.20,71.43,58.63,56.25,60.12,61.31
06-06-2020,85,53.57,60.42,64.29,51.19,66.96,62.80,74.11,64.88,72.62,64.88,69.05,66.07,52.98,50.60,61.31,55.95,61.90,73.21,62.80,66.67,74.40,71.43,53.87,59.23,58.04,56.85,61.90,60.42,46.43,62.20,76.49,72.02,77.98,57.14,77.38,65.48,53.57,54.46,58.63,69.64,63.69,47.32,61.31,47.62,52.98,62.20,71.43,58.63,56.25,60.12,61.31
07-06-2020,86,53.57,59.23,64.29,51.19,66.96,62.80,74.11,64.88,72.62,64.88,69.05,66.07,52.98,50.60,61.31,55.95,61.90,73.21,62.80,66.67,74.40,71.43,53.87,59.23,58.04,56.85,61.90,60.42,46.43,62.20,76.49,72.02,77.98,57.14,77.38,65.48,51.79,54.46,58.63,69.64,63.69,47.32,61.31,47.62,52.98,62.20,71.43,58.63,56.25,61.90,61.31
08-06-2020,87,53.57,59.23,64.29,51.19,66.96,62.80,74.11,64.88,72.62,62.50,69.05,66.07,52.98,50.60,61.31,55.95,55.95,73.21,62.80,65.48,70.83,71.43,53.87,59.23,58.04,56.85,61.90,60.42,46.43,62.20,72.92,72.02,77.98,57.14,75.00,63.10,51.79,54.46,58.63,69.64,63.69,47.32,61.31,47.62,52.98,62.20,71.43,58.63,56.25,61.90,61.31
09-06-2020,88,53.57,59.23,64.29,51.19,66.96,62.80,74.11,64.88,72.62,62.50,69.05,66.07,52.98,50.60,61.31,55.95,55.95,73.21,62.80,65.48,70.83,71.43,53.87,59.23,58.04,56.85,61.90,60.42,46.43,62.20,72.92,66.07,77.98,55.95,75.00,63.10,51.79,54.46,58.63,69.64,63.69,47.32,61.31,47.62,52.98,62.20,71.43,58.63,57.14,61.90,61.31
10-06-2020,89,53.57,59.23,64.29,51.19,66.96,62.80,74.11,64.88,72.62,62.50,69.05,66.07,52.98,50.60,61.31,55.95,55.95,73.21,62.80,65.48,69.64,71.43,53.87,55.06,58.04,56.85,61.90,60.42,46.43,62.20,72.92,66.07,77.98,55.95,75.00,63.10,51.79,54.46,58.63,69.64,63.69,47.32,61.31,47.62,52.98,62.20,71.43,58.63,57.14,61.90,61.31
11-06-2020,90,53.57,59.23,64.29,51.19,66.96,62.80,74.11,64.88,72.62,62.50,69.05,66.07,52.98,48.21,61.31,55.95,55.95,73.21,62.80,65.48,69.64,71.43,53.87,55.06,58.04,56.85,61.90,60.42,46.43,62.20,72.92,66.07,77.98,55.95,75.00,65.48,51.79,54.46,58.63,69.64,52.38,47.32,61.31,47.62,52.98,62.20,71.43,58.63,57.14,61.90,61.31
12-06-2020,91,53.57,59.23,64.29,51.19,66.96,62.80,74.11,64.88,72.62,62.50,69.05,66.07,50.60,48.21,61.31,52.98,53.57,73.21,62.80,65.48,69.64,71.43,53.87,55.06,58.04,56.85,61.90,60.42,46.43,62.20,72.92,66.07,77.98,55.95,75.00,65.48,51.79,54.46,58.63,69.64,52.38,47.32,61.31,47.62,50.30,61.31,71.43,58.63,57.14,61.90,61.31
13-06-2020,92,53.57,59.23,64.29,51.19,66.96,62.80,74.11,64.88,72.62,62.50,69.05,66.07,50.60,42.86,61.31,52.98,53.57,73.21,62.80,65.48,69.64,71.43,53.87,55.06,58.04,56.85,61.90,60.42,46.43,62.20,72.92,66.07,77.98,55.95,75.00,65.48,51.79,54.46,58.63,69.64,52.38,47.32,61.31,47.62,50.30,61.31,71.43,58.63,57.14,61.90,61.31
14-06-2020,93,53.57,59.23,64.29,51.19,66.96,62.80,74.11,64.88,72.62,62.50,69.05,66.07,50.60,42.86,61.31,52.98,53.57,73.21,62.80,65.48,69.64,71.43,53.87,55.06,58.04,56.85,61.90,60.42,46.43,62.20,72.92,66.07,77.98,55.95,75.00,65.48,51.79,54.46,58.63,69.64,52.38,47.32,61.31,47.62,50.30,61.31,71.43,58.63,57.14,61.90,61.31
15-06-2020,94,53.57,59.23,60.71,51.19,66.96,62.80,74.11,64.88,67.86,62.50,69.05,66.07,50.60,42.86,61.31,55.36,53.57,73.21,62.80,65.48,64.58,71.43,53.87,55.06,55.65,56.85,61.90,60.42,46.43,62.20,72.92,66.07,77.98,55.95,74.11,65.48,48.21,54.46,58.63,69.64,52.38,47.32,58.93,47.62,50.30,61.31,69.05,58.63,53.57,61.90,58.33
16-06-2020,95,53.57,59.23,63.39,51.19,66.96,62.80,74.11,64.88,67.86,62.50,69.05,66.07,50.60,42.86,61.31,55.36,53.57,73.21,62.80,65.48,64.58,71.43,53.87,55.06,52.68,56.85,61.90,60.42,46.43,62.20,57.44,66.07,77.98,55.95,74.11,65.48,48.21,54.46,58.63,69.64,52.38,47.32,58.93,47.62,50.30,61.31,69.05,58.63,53.57,61.90,55.95
17-06-2020,96,53.57,59.23,63.39,51.19,66.96,62.80,73.21,64.88,67.86,62.50,69.05,66.07,50.60,42.86,61.31,55.36,53.57,73.21,62.80,65.48,64.58,71.43,53.87,55.06,51.49,56.85,61.90,60.42,46.43,62.20,57.44,66.07,77.98,55.95,74.11,65.48,48.21,54.46,58.63,69.64,52.38,47.32,58.93,47.62,50.30,61.31,69.05,58.63,53.57,61.90,55.95
18-06-2020,97,53.57,59.23,63.39,51.19,67.86,59.23,73.21,64.88,67.86,62.50,69.05,66.07,50.60,42.86,61.31,55.36,53.57,73.21,62.80,65.48,64.58,71.43,53.87,55.06,51.49,56.85,61.90,60.42,46.43,62.20,56.25,66.07,77.98,55.95,74.11,65.48,48.21,54.46,58.63,69.64,52.38,47.32,58.93,47.62,50.30,61.31,69.05,58.63,53.57,61.90,55.95
19-06-2020,98,53.57,59.23,63.39,53.87,67.86,59.23,73.21,64.88,67.86,62.50,69.05,66.07,50.60,42.86,61.31,54.17,53.57,73.21,62.80,65.48,62.20,71.43,53.87,55.06,51.49,56.85,61.90,60.42,46.43,63.99,56.25,66.07,77.98,55.95,74.11,65.48,48.21,54.46,58.63,69.64,52.38,47.32,58.93,47.62,50.30,61.31,66.67,60.42,53.57,61.90,55.95
20-06-2020,99,53.57,58.04,63.39,53.87,67.86,59.23,73.21,64.88,67.86,62.50,69.05,66.07,50.60,42.86,61.31,54.17,53.57,73.21,62.80,65.48,62.20,71.43,53.87,55.06,51.49,56.85,61.90,60.42,46.43,63.99,56.25,66.07,77.98,55.95,74.11,65.48,48.21,54.46,58.63,69.64,52.38,47.32,58.93,47.62,50.30,61.31,66.67,59.23,53.57,61.90,55.95
21-06-2020,100,53.57,58.04,63.39,53.87,67.86,59.23,73.21,64.88,67.86,62.50,69.05,66.07,50.60,42.86,61.31,54.17,53.57,73.21,62.80,65.48,62.20,71.43,53.87,55.06,51.49,56.85,61.90,60.42,46.43,63.99,56.25,63.69,77.98,55.95,74.11,65.48,48.21,54.46,58.63,69.64,52.38,47.32,58.93,47.62,50.30,61.31,66.67,59.23,53.57,61.90,55.95
22-06-2020,101,53.57,58.04,63.39,53.87,67.86,59.23,73.21,64.88,67.86,62.50,69.05,66.07,50.60,42.86,61.31,54.17,53.57,73.21,62.80,65.48,62.20,71.43,53.87,55.06,47.92,56.85,61.90,60.42,46.43,61.01,56.25,61.90,77.98,55.95,74.11,65.48,48.21,54.46,58.63,69.64,52.38,47.32,58.93,50.89,50.30,61.31,66.67,59.23,53.57,59.52,55.95
23-06-2020,102,53.57,58.04,63.39,53.87,67.86,59.23,73.21,64.88,67.86,62.50,69.05,66.07,50.60,44.05,61.31,54.17,53.57,73.21,62.80,65.48,62.20,71.43,53.87,55.06,47.92,56.85,61.90,60.42,46.43,61.01,56.25,61.90,77.98,55.95,74.11,65.48,48.21,54.46,58.63,69.64,53.27,47.32,58.93,56.25,50.30,61.31,66.67,59.23,53.57,59.52,55.95
24-06-2020,103,53.57,58.04,63.39,53.87,67.86,59.23,73.21,64.88,67.86,62.50,69.05,66.07,50.60,48.51,61.31,54.17,53.57,73.21,62.80,65.48,62.20,71.43,53.87,55.06,47.92,56.85,61.90,63.10,46.43,61.01,56.25,61.90,77.98,57.74,74.11,65.48,48.21,55.36,58.63,69.64,53.27,47.32,58.93,56.25,52.08,61.31,66.67,59.23,53.57,59.52,55.95
25-06-2020,104,53.57,58.04,63.39,53.87,67.86,59.23,73.21,64.88,67.86,62.50,69.05,66.07,50.60,48.51,61.31,54.17,53.57,73.21,62.80,65.48,62.20,71.43,53.87,55.06,47.92,56.85,59.52,63.10,46.43,61.01,56.25,61.90,77.98,57.74,77.68,65.48,48.21,55.36,58.63,69.64,53.27,47.32,58.93,56.25,52.08,61.31,66.67,59.23,57.14,59.52,55.95
26-06-2020,105,53.57,58.04,63.39,53.87,67.86,59.23,73.21,64.88,67.86,62.50,69.05,66.07,50.60,48.51,50.00,54.17,53.57,73.21,62.80,65.48,62.20,71.43,53.87,55.06,47.92,56.85,63.39,63.10,46.43,61.01,56.25,61.90,77.98,57.74,75.89,65.48,48.21,55.36,58.63,69.64,55.06,47.32,58.93,56.25,52.08,61.31,66.67,62.80,57.14,59.52,55.95
27-06-2020,106,53.57,58.04,63.39,53.87,67.86,59.23,73.21,64.88,67.86,62.50,69.05,66.07,50.60,48.51,50.00,54.17,53.57,73.21,62.80,65.48,62.20,71.43,53.87,55.06,47.92,56.85,63.39,63.10,46.43,61.01,56.25,61.90,77.98,57.74,75.89,65.48,48.21,55.36,58.63,69.64,55.06,47.32,58.93,56.25,52.98,61.31,66.67,62.80,57.14,59.52,55.95
28-06-2020,107,53.57,58.04,63.39,53.87,67.86,57.44,73.21,61.31,67.86,62.50,69.05,66.07,50.60,48.51,50.00,54.17,53.57,73.21,62.80,65.48,62.20,71.43,53.87,55.06,47.92,56.85,63.39,63.10,46.43,61.01,56.25,61.90,77.98,57.74,75.89,65.48,48.21,55.36,58.63,69.64,55.06,47.32,58.93,56.25,52.98,61.31,66.67,62.80,57.14,59.52,55.95
29-06-2020,108,56.25,58.04,63.39,56.25,67.86,57.44,73.21,61.31,67.86,62.50,69.05,66.07,50.60,48.51,50.00,54.17,53.57,65.48,62.80,65.48,59.23,71.43,53.87,55.06,41.67,56.85,63.39,63.10,46.43,61.01,53.87,61.90,77.98,57.74,75.89,65.48,48.21,55.36,58.63,67.26,55.06,47.32,58.93,56.25,52.98,61.31,66.67,62.80,57.14,59.52,55.95
30-06-2020,109,56.25,58.04,63.39,56.25,67.86,57.44,73.21,61.31,67.86,62.50,69.05,66.07,50.60,48.51,50.00,54.17,53.57,65.48,62.80,65.48,59.23,71.43,53.87,55.06,41.67,56.85,63.39,63.10,46.43,61.01,53.87,61.90,77.98,57.74,75.89,65.48,49.11,55.36,58.63,67.26,55.06,47.32,58.93,56.25,52.98,61.31,66.67,62.80,57.14,59.52,55.95
01-07-2020,110,56.25,58.04,61.01,56.25,67.86,57.44,73.21,61.31,67.86,62.50,66.67,66.07,50.60,48.51,50.00,54.17,53.57,65.48,62.80,65.48,59.23,71.43,55.06,55.06,44.35,56.85,63.39,63.10,46.43,61.01,53.87,61.90,77.98,55.36,75.89,65.48,49.11,55.36,62.20,67.26,55.06,47.32,58.93,55.06,52.98,55.36,66.67,62.80,54.76,55.95,55.95
02-07-2020,111,56.25,58.04,61.01,56.25,67.86,57.44,73.21,61.31,67.86,62.50,66.67,66.96,50.60,48.51,50.00,54.17,53.57,65.48,62.80,65.48,59.23,71.43,55.06,55.06,44.35,56.85,63.39,63.10,46.43,61.01,53.87,61.90,77.98,55.36,75.89,65.48,47.32,55.36,62.20,67.26,55.06,47.32,57.74,55.95,52.98,55.36,66.67,62.80,54.76,55.95,55.95
03-07-2020,112,52.68,58.04,61.01,56.25,67.86,57.44,69.64,61.31,67.86,64.88,66.67,66.96,50.60,48.51,50.00,54.17,56.25,65.48,62.80,65.48,59.23,71.43,55.06,55.06,44.35,56.85,63.39,63.10,46.43,61.01,53.87,61.90,77.98,55.36,75.89,65.48,48.21,55.36,60.12,67.26,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
04-07-2020,113,52.68,58.04,61.01,56.25,67.86,57.44,69.64,61.31,67.86,64.88,66.67,66.96,50.60,48.51,50.00,52.38,56.25,65.48,62.80,65.48,59.23,71.43,55.06,55.06,44.35,56.85,63.39,63.10,46.43,61.01,53.87,61.90,77.98,55.36,75.89,65.48,48.21,55.36,60.12,67.26,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
05-07-2020,114,52.68,58.04,61.01,56.25,67.86,57.44,69.64,61.31,67.86,64.88,66.67,66.96,50.60,48.51,50.00,52.38,56.25,65.48,62.80,65.48,59.23,71.43,55.06,55.06,44.35,56.85,63.39,63.10,46.43,61.01,53.87,61.90,77.98,55.36,75.89,65.48,48.21,55.36,60.12,67.26,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
06-07-2020,115,52.68,58.04,61.01,56.25,67.86,57.44,68.45,61.31,67.86,64.88,66.67,66.96,50.60,48.51,51.79,52.38,56.25,65.48,62.80,61.90,59.23,71.43,55.06,55.06,44.35,56.85,63.39,63.10,46.43,58.33,53.87,60.71,77.98,55.36,75.00,65.48,48.21,55.36,60.12,67.26,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
07-07-2020,116,52.68,58.04,61.01,56.25,67.86,57.44,68.45,61.31,67.86,64.88,66.67,66.96,50.60,48.51,51.79,52.38,56.25,65.48,62.80,61.90,59.23,71.43,55.06,55.06,44.35,56.85,63.39,63.10,46.43,58.33,53.87,60.71,77.98,55.36,75.00,65.48,50.00,55.36,60.12,70.83,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
08-07-2020,117,52.68,58.04,61.01,56.25,67.86,57.44,68.45,61.31,67.86,64.88,66.67,66.96,50.60,48.51,54.17,52.38,56.25,65.48,62.80,61.90,59.23,71.43,55.06,55.06,44.35,56.85,63.39,63.10,46.43,58.33,53.87,62.50,77.98,55.36,75.00,66.37,50.00,55.36,60.12,70.83,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
09-07-2020,118,52.68,58.04,61.01,56.25,67.86,57.44,68.45,61.31,67.86,64.88,66.67,66.96,50.60,48.51,54.17,52.38,56.25,65.48,62.80,61.90,59.23,71.43,55.06,55.06,44.35,56.85,63.39,63.10,46.43,58.33,53.87,62.50,77.98,55.36,75.00,66.37,50.00,55.36,60.12,70.83,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
10-07-2020,119,52.68,58.04,61.01,56.25,67.86,57.44,68.45,61.31,67.86,64.88,66.67,66.96,50.60,48.51,54.17,52.38,56.25,69.05,62.80,64.29,59.23,71.43,55.06,55.06,44.35,55.95,63.39,63.10,46.43,58.33,53.87,62.50,77.98,56.55,72.62,66.37,47.02,55.36,60.12,70.83,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
11-07-2020,120,52.68,58.04,61.01,58.63,67.86,57.44,68.45,61.31,67.86,64.88,66.67,66.96,50.60,48.51,54.17,52.38,56.25,69.05,63.69,64.29,59.23,71.43,55.06,55.06,44.35,55.95,63.39,63.10,46.43,58.33,53.87,62.50,77.98,56.55,72.62,66.37,47.02,55.36,60.12,70.83,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
12-07-2020,121,52.68,58.04,61.01,58.63,67.86,57.44,68.45,61.31,67.86,64.88,66.67,66.96,50.60,48.51,54.17,52.38,56.25,69.05,63.69,64.29,59.23,71.43,55.06,55.06,44.35,55.95,63.39,63.10,46.43,58.33,53.87,62.50,77.98,56.55,72.62,66.37,47.02,55.36,60.12,70.83,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
13-07-2020,122,52.68,58.04,61.01,58.63,67.86,57.44,68.45,61.31,67.86,64.88,65.48,66.96,51.49,48.51,54.17,52.38,56.25,69.05,63.69,64.29,59.23,71.43,55.06,55.06,44.35,57.14,63.39,63.10,46.43,58.33,53.87,62.50,77.98,56.55,72.62,66.37,47.02,55.36,60.12,70.83,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,55.95,55.95
14-07-2020,123,52.68,58.04,61.01,58.63,67.86,57.44,68.45,61.31,67.86,67.26,65.48,66.96,51.49,49.40,54.17,52.38,56.25,69.05,63.69,64.29,59.23,71.43,55.06,55.06,44.35,57.14,63.39,63.10,46.43,57.44,53.87,62.50,77.98,56.55,72.62,66.37,47.02,55.36,60.12,70.83,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,59.52,55.95
15-07-2020,124,56.25,58.04,61.01,58.63,67.86,57.44,68.45,61.31,63.10,67.26,65.48,66.96,51.49,49.40,54.17,52.38,56.25,66.67,63.69,64.29,59.23,71.43,55.06,55.06,44.35,57.14,63.39,63.10,46.43,57.44,53.87,62.50,77.98,56.55,72.62,66.37,47.02,58.93,60.12,70.83,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,54.76,59.52,55.95
16-07-2020,125,56.25,58.93,61.01,58.63,67.86,58.33,68.45,61.31,65.48,67.26,65.48,66.96,51.49,49.40,54.17,52.38,56.25,66.67,63.69,64.29,59.23,71.43,55.06,55.06,44.35,57.14,63.39,63.10,46.43,57.44,53.87,62.50,77.98,56.55,72.62,66.37,47.02,58.93,65.18,70.83,55.06,47.32,60.42,58.63,52.98,55.36,66.67,62.80,56.55,59.52,55.95
17-07-2020,126,56.25,58.93,61.01,58.63,67.86,58.33,68.45,61.31,65.48,67.26,65.48,74.11,51.49,49.40,54.17,52.38,56.25,66.67,63.69,64.29,59.23,71.43,58.63,55.06,44.35,57.14,63.39,63.10,46.43,58.04,53.87,58.93,77.98,56.55,72.62,66.37,47.02,58.93,65.18,70.83,55.06,47.32,60.42,58.63,51.79,55.36,66.67,62.80,56.55,59.52,55.95
18-07-2020,127,56.25,58.93,61.01,58.63,67.86,58.33,68.45,61.31,65.48,67.26,65.48,74.11,51.49,49.40,54.17,52.38,56.25,66.67,65.48,64.29,59.23,71.43,58.63,55.06,44.35,57.14,63.39,63.10,46.43,58.04,53.87,58.93,77.98,56.55,72.62,66.37,47.02,58.93,65.18,70.83,55.06,47.32,60.42,58.63,51.79,55.36,66.67,62.80,56.55,59.52,55.95
19-07-2020,128,56.25,58.93,61.01,58.63,67.86,58.33,68.45,61.31,65.48,67.26,65.48,74.11,51.49,49.40,54.17,52.38,56.25,66.67,65.48,64.29,59.23,71.43,58.63,55.06,44.35,57.14,63.39,63.10,46.43,58.04,53.87,58.93,77.98,56.55,72.62,66.37,47.02,58.93,65.18,70.83,55.06,47.32,60.42,58.63,51.79,55.36,66.67,62.80,56.55,59.52,55.95
